external_id,email,push_enabled,marketing_opt_in,signup_date,country,attribution_source,last_purchase_at,purchase_count_90d,purchase_amount_90d,last_session_at,_segment_truth
u_007788,u_007788@example.com,1,0,2022-05-03,KR,Facebook Ads,,0,0,2024-05-07,Lost
u_003383,u_003383@example.com,1,1,2023-04-25,KR,organic,2024-11-02,0,0,2024-12-25,At-Risk
u_014479,u_014479@example.com,1,0,2022-11-30,KR,naver_search,2024-11-17,0,0,2025-01-05,Potential
u_000444,u_000444@example.com,1,1,2023-10-16,KR,organic,2025-03-31,9,2150101,2025-03-29,Champion
u_012442,u_012442@example.com,1,1,2024-01-23,KR,organic,2024-12-29,0,0,2025-02-06,Potential
u_010616,u_010616@example.com,1,1,2025-03-17,KR,referral,,0,0,2025-03-27,New
u_013001,u_013001@example.com,1,0,2023-07-07,KR,googleadwords_int,2025-02-25,1,76097,2025-02-07,Potential
u_013554,u_013554@example.com,0,1,2022-04-19,KR,googleadwords_int,2024-12-29,0,0,2025-03-03,Potential
u_012449,u_012449@example.com,1,0,2023-02-10,KR,Facebook Ads,2025-01-25,2,117701,2025-02-03,Potential
u_006364,u_006364@example.com,1,0,2023-10-21,KR,organic,2024-02-25,0,0,2024-03-24,Lost
u_001559,u_001559@example.com,1,1,2022-06-29,KR,googleadwords_int,2025-02-25,6,583686,2025-03-27,Loyal
u_002177,u_002177@example.com,1,1,2022-08-24,KR,referral,2025-01-30,5,404128,2025-03-23,Loyal
u_006525,u_006525@example.com,1,1,2023-07-25,KR,naver_search,,0,0,2024-07-18,Lost
u_003690,u_003690@example.com,1,1,2023-12-23,기타,referral,2024-10-24,0,0,2025-01-10,At-Risk
u_014363,u_014363@example.com,1,0,2024-09-03,KR,Facebook Ads,2024-12-04,0,0,2025-03-02,Potential
u_009543,u_009543@example.com,1,0,2022-11-09,KR,googleadwords_int,2024-04-09,0,0,2024-04-07,Lost
u_010901,u_010901@example.com,1,1,2025-03-19,KR,googleadwords_int,,0,0,2025-03-29,New
u_001582,u_001582@example.com,1,1,2024-06-07,KR,Facebook Ads,2025-02-08,10,894461,2025-03-22,Loyal
u_012146,u_012146@example.com,1,1,2022-05-05,KR,naver_search,2024-11-01,0,0,2025-01-27,Potential
u_006951,u_006951@example.com,1,1,2024-01-21,KR,organic,2024-03-28,0,0,2024-08-08,Lost
u_008682,u_008682@example.com,1,0,2024-01-31,KR,organic,,0,0,2024-09-27,Lost
u_000527,u_000527@example.com,0,1,2023-09-12,KR,naver_search,2025-02-05,9,942567,2025-03-31,Champion
u_008806,u_008806@example.com,0,0,2025-01-30,KR,Facebook Ads,,0,0,2024-04-01,Lost
u_003026,u_003026@example.com,1,0,2022-10-23,KR,googleadwords_int,2024-11-07,0,0,2025-01-27,At-Risk
u_010612,u_010612@example.com,0,0,2025-03-28,KR,Facebook Ads,2025-03-22,1,35797,2025-03-28,New
u_003927,u_003927@example.com,1,1,2022-06-29,KR,googleadwords_int,2024-10-13,0,0,2025-02-27,At-Risk
u_002656,u_002656@example.com,1,0,2022-09-05,KR,organic,2024-12-18,0,0,2025-02-22,At-Risk
u_004839,u_004839@example.com,1,1,2022-04-05,KR,naver_search,2024-10-16,0,0,2025-01-22,Hibernating
u_009061,u_009061@example.com,1,0,2024-09-01,KR,organic,2024-04-26,0,0,2024-04-07,Lost
u_014773,u_014773@example.com,1,1,2023-12-02,KR,organic,2024-12-03,0,0,2025-01-23,Potential
u_002254,u_002254@example.com,1,1,2024-02-19,KR,googleadwords_int,2024-10-17,0,0,2025-01-10,At-Risk
u_004369,u_004369@example.com,1,1,2023-02-02,KR,Facebook Ads,2024-12-01,0,0,2025-02-27,At-Risk
u_003332,u_003332@example.com,0,0,2022-09-04,KR,naver_search,2024-10-12,0,0,2025-02-11,At-Risk
u_009467,u_009467@example.com,1,1,2024-05-05,KR,Facebook Ads,2024-06-12,0,0,2024-07-06,Lost
u_004835,u_004835@example.com,0,0,2022-11-26,기타,naver_search,2024-11-24,0,0,2024-12-14,Hibernating
u_011781,u_011781@example.com,1,1,2023-01-10,KR,Facebook Ads,2024-11-20,0,0,2025-02-23,Potential
u_013431,u_013431@example.com,1,1,2022-10-31,KR,organic,2025-02-01,1,79243,2025-03-22,Potential
u_002382,u_002382@example.com,1,0,2023-03-07,KR,naver_search,2024-10-27,0,0,2024-12-27,At-Risk
u_006995,u_006995@example.com,1,0,2023-06-01,KR,googleadwords_int,2024-06-26,0,0,2024-06-29,Lost
u_008838,u_008838@example.com,1,0,2024-09-15,KR,googleadwords_int,2024-08-09,0,0,2024-03-08,Lost
u_006530,u_006530@example.com,0,1,2022-04-18,KR,Facebook Ads,,0,0,2024-08-04,Lost
u_007982,u_007982@example.com,0,0,2022-10-04,KR,googleadwords_int,2024-09-03,0,0,2024-05-15,Lost
u_013226,u_013226@example.com,1,0,2024-07-11,기타,Facebook Ads,2024-11-23,0,0,2025-02-15,Potential
u_000238,u_000238@example.com,1,0,2024-08-04,KR,organic,2025-02-28,6,1423556,2025-03-24,Champion
u_002314,u_002314@example.com,1,0,2023-10-01,KR,googleadwords_int,2024-11-05,0,0,2025-02-17,At-Risk
u_000622,u_000622@example.com,1,0,2024-02-04,KR,naver_search,2025-02-04,8,1967715,2025-03-25,Champion
u_003810,u_003810@example.com,1,1,2025-01-05,KR,googleadwords_int,2024-11-20,0,0,2025-02-26,At-Risk
u_012179,u_012179@example.com,1,1,2024-01-18,KR,organic,2024-12-30,0,0,2025-01-06,Potential
u_009183,u_009183@example.com,0,0,2022-09-06,KR,Facebook Ads,2024-09-27,0,0,2024-03-28,Lost
u_013545,u_013545@example.com,1,1,2023-09-07,KR,googleadwords_int,2024-12-10,0,0,2025-01-03,Potential
u_003957,u_003957@example.com,1,1,2022-10-15,KR,googleadwords_int,2024-11-24,0,0,2025-01-28,At-Risk
u_000294,u_000294@example.com,1,1,2022-11-09,KR,naver_search,2025-03-14,5,426193,2025-03-30,Champion
u_012088,u_012088@example.com,1,1,2024-04-02,KR,Facebook Ads,2024-12-30,0,0,2025-03-03,Potential
u_008879,u_008879@example.com,1,0,2025-01-04,KR,naver_search,2024-07-06,0,0,2024-08-12,Lost
u_011942,u_011942@example.com,1,0,2024-07-07,KR,naver_search,2025-02-22,3,338715,2025-01-12,Potential
u_009376,u_009376@example.com,1,0,2024-11-04,KR,googleadwords_int,2024-02-28,0,0,2024-06-30,Lost
u_011456,u_011456@example.com,1,1,2025-03-23,JP,googleadwords_int,2025-03-27,1,83967,2025-03-26,New
u_000686,u_000686@example.com,1,1,2024-09-18,KR,naver_search,2025-03-31,9,751204,2025-03-28,Champion
u_000203,u_000203@example.com,1,0,2022-12-19,KR,Facebook Ads,2025-02-22,9,848927,2025-03-21,Champion
u_014444,u_014444@example.com,1,1,2023-02-28,KR,organic,2024-12-13,0,0,2025-02-04,Potential
u_006209,u_006209@example.com,1,1,2022-07-02,KR,googleadwords_int,,0,0,2024-07-08,Lost
u_011577,u_011577@example.com,0,1,2025-03-14,KR,googleadwords_int,2025-03-24,1,50140,2025-03-28,New
u_002057,u_002057@example.com,1,0,2024-01-22,KR,organic,2025-01-30,4,564453,2025-03-22,Loyal
u_005160,u_005160@example.com,1,0,2024-03-15,KR,organic,2024-10-20,0,0,2024-12-11,Hibernating
u_001362,u_001362@example.com,1,1,2024-01-03,KR,Facebook Ads,2025-01-06,8,985258,2025-03-27,Loyal
u_000502,u_000502@example.com,0,1,2023-03-22,KR,Facebook Ads,2025-03-01,7,829223,2025-03-24,Champion
u_000902,u_000902@example.com,0,0,2024-06-01,KR,Facebook Ads,2025-02-21,5,646109,2025-03-22,Loyal
u_004691,u_004691@example.com,1,1,2023-08-01,KR,googleadwords_int,2024-12-07,0,0,2025-01-05,Hibernating
u_001228,u_001228@example.com,1,1,2022-11-19,KR,organic,2025-02-04,7,710612,2025-03-30,Loyal
u_012017,u_012017@example.com,0,0,2024-01-16,KR,naver_search,2024-12-30,0,0,2025-02-02,Potential
u_004724,u_004724@example.com,0,0,2023-08-20,KR,naver_search,2024-11-11,0,0,2024-12-11,Hibernating
u_001583,u_001583@example.com,1,1,2023-10-12,KR,naver_search,2025-02-08,7,431025,2025-03-21,Loyal
u_006690,u_006690@example.com,1,1,2022-07-01,KR,googleadwords_int,,0,0,2024-05-31,Lost
u_010108,u_010108@example.com,1,1,2023-10-12,KR,Facebook Ads,2024-02-14,0,0,2024-08-17,Lost
u_013278,u_013278@example.com,0,0,2025-01-14,JP,googleadwords_int,2025-02-21,1,38205,2025-03-12,Potential
u_004618,u_004618@example.com,0,0,2022-04-01,KR,referral,2024-10-16,0,0,2025-01-13,Hibernating
u_010711,u_010711@example.com,1,0,2025-03-16,JP,googleadwords_int,2025-03-22,1,42460,2025-03-28,New
u_013985,u_013985@example.com,1,0,2024-05-25,KR,googleadwords_int,2024-11-06,0,0,2025-01-26,Potential
u_001824,u_001824@example.com,1,1,2024-12-22,KR,naver_search,2025-02-18,6,630311,2025-03-24,Loyal
u_011109,u_011109@example.com,0,1,2025-03-09,US,googleadwords_int,,0,0,2025-03-25,New
u_013283,u_013283@example.com,1,1,2024-11-08,KR,organic,2025-01-04,2,201065,2025-02-20,Potential
u_004200,u_004200@example.com,1,0,2023-05-24,KR,googleadwords_int,2024-12-22,0,0,2025-02-14,At-Risk
u_001936,u_001936@example.com,1,1,2024-09-26,KR,organic,2025-02-07,7,797558,2025-03-27,Loyal
u_009969,u_009969@example.com,1,1,2024-03-22,KR,naver_search,,0,0,2024-04-09,Lost
u_006165,u_006165@example.com,1,0,2022-10-31,KR,googleadwords_int,,0,0,2024-03-26,Lost
u_011153,u_011153@example.com,1,1,2025-03-11,KR,Facebook Ads,,0,0,2025-03-29,New
u_006103,u_006103@example.com,1,1,2024-01-03,KR,googleadwords_int,,0,0,2024-06-05,Lost
u_010695,u_010695@example.com,0,1,2025-03-27,KR,Facebook Ads,,0,0,2025-03-27,New
u_009056,u_009056@example.com,0,0,2023-12-03,KR,organic,2024-07-12,0,0,2024-08-27,Lost
u_008209,u_008209@example.com,1,0,2024-03-24,KR,Facebook Ads,2024-04-02,0,0,2024-09-07,Lost
u_002023,u_002023@example.com,0,1,2023-06-01,KR,googleadwords_int,2025-02-13,7,565828,2025-03-25,Loyal
u_002531,u_002531@example.com,1,1,2022-04-16,KR,naver_search,2024-10-29,0,0,2025-01-15,At-Risk
u_002052,u_002052@example.com,1,1,2024-09-07,KR,organic,2025-02-23,4,493787,2025-03-27,Loyal
u_010201,u_010201@example.com,1,1,2023-01-29,KR,googleadwords_int,2024-06-01,0,0,2024-04-16,Lost
u_002231,u_002231@example.com,0,0,2024-05-31,KR,naver_search,2025-01-14,5,599578,2025-03-30,Loyal
u_001400,u_001400@example.com,1,0,2022-07-09,KR,Facebook Ads,2025-02-28,10,837906,2025-03-29,Loyal
u_011981,u_011981@example.com,1,1,2024-08-11,KR,googleadwords_int,2025-02-17,1,128116,2025-02-15,Potential
u_009584,u_009584@example.com,1,0,2024-01-30,KR,naver_search,,0,0,2024-09-28,Lost
u_011363,u_011363@example.com,1,1,2025-03-03,KR,googleadwords_int,,0,0,2025-03-24,New
u_006990,u_006990@example.com,1,1,2023-01-29,KR,naver_search,2024-05-30,0,0,2024-04-24,Lost
u_003993,u_003993@example.com,1,1,2024-11-16,KR,googleadwords_int,2024-12-05,0,0,2024-12-15,At-Risk
u_007632,u_007632@example.com,1,1,2024-09-08,KR,googleadwords_int,2024-09-10,0,0,2024-04-26,Lost
u_008939,u_008939@example.com,1,1,2023-08-10,KR,naver_search,,0,0,2024-03-26,Lost
u_002787,u_002787@example.com,0,1,2023-05-28,KR,googleadwords_int,2024-12-13,0,0,2025-01-06,At-Risk
u_007154,u_007154@example.com,0,0,2024-10-30,KR,googleadwords_int,2024-05-08,0,0,2024-04-02,Lost
u_004501,u_004501@example.com,1,1,2022-11-29,KR,googleadwords_int,2024-10-15,0,0,2025-01-21,Hibernating
u_003625,u_003625@example.com,1,1,2024-02-20,KR,Facebook Ads,2024-12-08,0,0,2024-12-15,At-Risk
u_004282,u_004282@example.com,1,0,2022-12-30,US,Facebook Ads,2024-11-25,0,0,2025-01-19,At-Risk
u_001311,u_001311@example.com,0,0,2022-07-12,KR,naver_search,2025-02-28,5,409522,2025-03-31,Loyal
u_002864,u_002864@example.com,0,0,2024-07-20,KR,Facebook Ads,2024-12-06,0,0,2024-12-22,At-Risk
u_006743,u_006743@example.com,1,1,2022-05-17,KR,organic,2024-07-06,0,0,2024-05-24,Lost
u_002867,u_002867@example.com,1,1,2023-02-28,KR,naver_search,2024-11-12,0,0,2025-02-03,At-Risk
u_004286,u_004286@example.com,1,1,2022-10-05,KR,googleadwords_int,2024-12-13,0,0,2025-02-26,At-Risk
u_003592,u_003592@example.com,1,1,2022-06-06,KR,googleadwords_int,2024-11-28,0,0,2024-12-01,At-Risk
u_014600,u_014600@example.com,1,1,2023-12-25,KR,organic,2024-11-06,0,0,2025-01-04,Potential
u_010660,u_010660@example.com,1,0,2025-03-13,KR,organic,2025-03-21,1,59497,2025-03-27,New
u_005081,u_005081@example.com,0,0,2023-06-19,KR,googleadwords_int,2024-12-09,0,0,2025-02-16,Hibernating
u_011130,u_011130@example.com,1,1,2025-03-14,KR,Facebook Ads,2025-03-29,1,80024,2025-03-21,New
u_014752,u_014752@example.com,1,1,2022-09-05,KR,referral,2024-11-08,0,0,2025-01-18,Potential
u_008910,u_008910@example.com,0,1,2023-02-05,KR,Facebook Ads,,0,0,2024-07-13,Lost
u_006455,u_006455@example.com,0,0,2024-04-26,기타,naver_search,2024-06-18,0,0,2024-05-21,Lost
u_002389,u_002389@example.com,1,1,2024-12-28,KR,naver_search,2024-11-27,0,0,2025-02-11,At-Risk
u_006874,u_006874@example.com,0,0,2023-10-07,KR,Facebook Ads,2024-03-27,0,0,2024-09-12,Lost
u_012466,u_012466@example.com,1,1,2022-07-22,KR,organic,2025-02-01,1,100181,2025-03-11,Potential
u_006446,u_006446@example.com,1,0,2022-12-25,KR,googleadwords_int,,0,0,2024-07-27,Lost
u_000102,u_000102@example.com,0,1,2023-07-10,KR,Facebook Ads,2025-02-20,5,659243,2025-03-29,Champion
u_002135,u_002135@example.com,1,1,2022-04-12,KR,Facebook Ads,2025-01-17,5,393100,2025-03-27,Loyal
u_011079,u_011079@example.com,1,0,2025-03-20,KR,organic,,0,0,2025-03-31,New
u_009306,u_009306@example.com,1,1,2024-11-27,KR,Facebook Ads,2024-03-09,0,0,2024-08-04,Lost
u_011454,u_011454@example.com,1,0,2025-03-09,JP,googleadwords_int,,0,0,2025-03-30,New
u_000011,u_000011@example.com,1,1,2024-05-01,JP,organic,2025-03-15,12,981988,2025-03-29,Champion
u_004504,u_004504@example.com,1,1,2022-04-23,KR,organic,2024-11-22,0,0,2025-01-17,Hibernating
u_013696,u_013696@example.com,1,0,2022-09-23,KR,naver_search,2025-02-09,3,321667,2025-01-01,Potential
u_012789,u_012789@example.com,1,1,2025-01-21,KR,organic,2024-11-07,0,0,2025-03-14,Potential
u_014739,u_014739@example.com,0,1,2024-03-09,KR,organic,2024-12-29,0,0,2025-02-21,Potential
u_007228,u_007228@example.com,1,1,2022-05-15,KR,googleadwords_int,2024-07-11,0,0,2024-04-29,Lost
u_004065,u_004065@example.com,0,0,2023-06-15,KR,Facebook Ads,2024-12-05,0,0,2024-12-20,At-Risk
u_009563,u_009563@example.com,1,1,2024-08-30,US,naver_search,,0,0,2024-09-21,Lost
u_009401,u_009401@example.com,1,1,2024-07-19,US,organic,2024-08-27,0,0,2024-04-04,Lost
u_008925,u_008925@example.com,0,1,2024-08-23,KR,Facebook Ads,,0,0,2024-03-18,Lost
u_013745,u_013745@example.com,0,1,2024-02-24,KR,googleadwords_int,2024-12-12,0,0,2025-03-02,Potential
u_003200,u_003200@example.com,1,1,2023-06-20,KR,organic,2024-11-25,0,0,2025-02-18,At-Risk
u_002788,u_002788@example.com,0,1,2024-07-30,기타,naver_search,2024-11-16,0,0,2024-12-01,At-Risk
u_004448,u_004448@example.com,0,0,2024-02-23,KR,googleadwords_int,2024-10-22,0,0,2025-02-08,At-Risk
u_003418,u_003418@example.com,1,1,2023-09-21,KR,naver_search,2024-11-12,0,0,2024-12-06,At-Risk
u_004985,u_004985@example.com,1,0,2022-08-30,KR,googleadwords_int,2024-12-05,0,0,2025-01-30,Hibernating
u_003964,u_003964@example.com,1,1,2023-10-07,KR,naver_search,2024-11-14,0,0,2024-12-15,At-Risk
u_013738,u_013738@example.com,0,0,2023-07-18,KR,Facebook Ads,2025-01-14,3,328039,2025-01-26,Potential
u_008874,u_008874@example.com,0,1,2024-03-30,KR,googleadwords_int,2024-07-11,0,0,2024-07-07,Lost
u_002966,u_002966@example.com,1,1,2024-08-07,KR,naver_search,2024-10-08,0,0,2025-02-02,At-Risk
u_011169,u_011169@example.com,1,1,2025-03-19,KR,Facebook Ads,2025-03-10,1,65547,2025-03-31,New
u_004262,u_004262@example.com,1,0,2024-08-05,KR,Facebook Ads,2024-10-10,0,0,2025-02-07,At-Risk
u_006979,u_006979@example.com,0,0,2022-07-07,KR,googleadwords_int,2024-06-09,0,0,2024-07-14,Lost
u_012515,u_012515@example.com,0,1,2022-04-07,KR,googleadwords_int,2024-12-29,0,0,2025-03-17,Potential
u_002432,u_002432@example.com,1,1,2024-04-18,KR,Facebook Ads,2024-12-20,0,0,2024-12-01,At-Risk
u_013274,u_013274@example.com,1,0,2023-04-15,KR,googleadwords_int,2025-02-19,2,231453,2025-01-11,Potential
u_007109,u_007109@example.com,0,1,2024-09-08,KR,Facebook Ads,,0,0,2024-07-03,Lost
u_000843,u_000843@example.com,1,1,2024-05-25,KR,naver_search,2025-02-01,6,806950,2025-03-27,Loyal
u_000964,u_000964@example.com,0,1,2024-06-28,KR,referral,2025-01-19,7,881642,2025-03-21,Loyal
u_001907,u_001907@example.com,1,1,2023-09-14,KR,naver_search,2025-02-12,4,328861,2025-03-22,Loyal
u_013614,u_013614@example.com,1,0,2024-07-05,KR,Facebook Ads,2025-02-10,1,63594,2025-03-06,Potential
u_014018,u_014018@example.com,0,0,2023-02-25,KR,organic,2024-11-26,0,0,2025-02-18,Potential
u_003691,u_003691@example.com,0,0,2023-10-25,KR,googleadwords_int,2024-11-27,0,0,2024-12-08,At-Risk
u_009081,u_009081@example.com,1,0,2024-05-24,KR,referral,,0,0,2024-03-13,Lost
u_012363,u_012363@example.com,1,0,2022-12-31,KR,Facebook Ads,2025-01-11,2,104052,2025-01-17,Potential
u_013549,u_013549@example.com,1,1,2022-08-16,KR,Facebook Ads,2024-12-26,0,0,2025-03-24,Potential
u_009479,u_009479@example.com,1,1,2022-06-23,KR,googleadwords_int,2024-06-14,0,0,2024-04-04,Lost
u_009037,u_009037@example.com,1,1,2023-09-03,KR,referral,2024-07-19,0,0,2024-09-03,Lost
u_011614,u_011614@example.com,1,0,2025-03-17,JP,Facebook Ads,2025-03-30,1,90415,2025-03-30,New
u_004062,u_004062@example.com,1,1,2022-08-16,KR,naver_search,2024-11-02,0,0,2025-02-24,At-Risk
u_013279,u_013279@example.com,1,1,2022-05-27,KR,googleadwords_int,2024-12-09,0,0,2025-01-04,Potential
u_010027,u_010027@example.com,1,1,2024-06-30,KR,Facebook Ads,2024-07-30,0,0,2024-03-13,Lost
u_008894,u_008894@example.com,1,1,2024-04-13,KR,Facebook Ads,,0,0,2024-05-26,Lost
u_013206,u_013206@example.com,0,1,2024-10-15,KR,naver_search,2024-12-26,0,0,2025-03-01,Potential
u_003107,u_003107@example.com,0,1,2023-03-15,KR,referral,2024-12-16,0,0,2025-01-20,At-Risk
u_001405,u_001405@example.com,1,1,2022-07-16,KR,googleadwords_int,2025-01-26,8,794449,2025-03-25,Loyal
u_007532,u_007532@example.com,1,1,2023-01-12,KR,naver_search,2024-02-17,0,0,2024-06-06,Lost
u_004820,u_004820@example.com,1,0,2023-03-09,KR,googleadwords_int,2024-12-08,0,0,2025-02-21,Hibernating
u_009111,u_009111@example.com,1,1,2022-06-29,KR,organic,2024-05-08,0,0,2024-07-29,Lost
u_007500,u_007500@example.com,1,1,2024-08-15,KR,googleadwords_int,,0,0,2024-09-13,Lost
u_003970,u_003970@example.com,0,1,2024-12-25,KR,referral,2024-12-22,0,0,2025-02-12,At-Risk
u_004793,u_004793@example.com,1,1,2024-05-13,KR,naver_search,2024-10-16,0,0,2025-02-23,Hibernating
u_012384,u_012384@example.com,1,0,2025-01-28,KR,googleadwords_int,2025-02-26,2,184754,2025-02-24,Potential
u_007085,u_007085@example.com,1,0,2023-06-01,KR,organic,2024-08-08,0,0,2024-08-22,Lost
u_000029,u_000029@example.com,1,1,2023-08-29,KR,organic,2025-03-31,4,622742,2025-03-29,Champion
u_002630,u_002630@example.com,0,0,2024-05-01,KR,naver_search,2024-10-13,0,0,2025-01-31,At-Risk
u_001266,u_001266@example.com,0,0,2024-01-08,KR,Facebook Ads,2025-01-28,8,599956,2025-03-30,Loyal
u_014916,u_014916@example.com,1,1,2024-09-10,KR,googleadwords_int,2024-12-19,0,0,2025-03-18,Potential
u_009775,u_009775@example.com,0,0,2022-11-07,KR,Facebook Ads,,0,0,2024-08-11,Lost
u_007833,u_007833@example.com,1,1,2024-12-19,KR,organic,2024-04-06,0,0,2024-07-11,Lost
u_005963,u_005963@example.com,1,1,2024-10-11,KR,Facebook Ads,2024-12-02,0,0,2025-01-10,Hibernating
u_014094,u_014094@example.com,1,1,2022-04-28,KR,Facebook Ads,2025-01-07,1,62492,2025-03-08,Potential
u_001335,u_001335@example.com,0,1,2024-06-07,KR,naver_search,2025-02-07,9,1141283,2025-03-24,Loyal
u_002309,u_002309@example.com,1,1,2024-09-29,KR,Facebook Ads,2024-11-25,0,0,2025-01-06,At-Risk
u_003839,u_003839@example.com,1,0,2024-03-08,KR,naver_search,2024-10-29,0,0,2025-02-28,At-Risk
u_003857,u_003857@example.com,1,0,2024-04-21,KR,organic,2024-10-13,0,0,2025-01-30,At-Risk
u_002932,u_002932@example.com,0,1,2023-09-29,KR,Facebook Ads,2024-10-30,0,0,2024-12-29,At-Risk
u_004872,u_004872@example.com,1,0,2023-10-03,KR,organic,2024-10-16,0,0,2025-02-07,Hibernating
u_013011,u_013011@example.com,1,1,2023-12-18,KR,Facebook Ads,2024-12-30,0,0,2025-01-03,Potential
u_001856,u_001856@example.com,1,0,2022-10-13,KR,referral,2025-02-18,5,591587,2025-03-23,Loyal
u_005609,u_005609@example.com,1,1,2023-08-24,KR,organic,2024-10-14,0,0,2025-01-16,Hibernating
u_014805,u_014805@example.com,0,0,2024-11-05,KR,Facebook Ads,2024-12-05,0,0,2025-03-11,Potential
u_007641,u_007641@example.com,1,0,2022-10-06,KR,googleadwords_int,2024-06-13,0,0,2024-07-20,Lost
u_005773,u_005773@example.com,0,1,2023-11-16,KR,googleadwords_int,2024-12-06,0,0,2024-12-25,Hibernating
u_006857,u_006857@example.com,1,1,2022-12-30,KR,Facebook Ads,2024-02-14,0,0,2024-02-27,Lost
u_007303,u_007303@example.com,0,1,2023-06-21,KR,naver_search,,0,0,2024-04-24,Lost
u_003620,u_003620@example.com,1,0,2023-02-03,KR,Facebook Ads,2024-12-15,0,0,2024-12-16,At-Risk
u_014520,u_014520@example.com,0,0,2023-03-11,KR,Facebook Ads,2025-02-07,1,75722,2025-03-23,Potential
u_008091,u_008091@example.com,1,1,2023-08-09,JP,Facebook Ads,,0,0,2024-08-22,Lost
u_001669,u_001669@example.com,1,1,2023-11-08,KR,organic,2025-02-26,8,832619,2025-03-31,Loyal
u_009796,u_009796@example.com,1,1,2022-11-19,KR,organic,,0,0,2024-06-16,Lost
u_010155,u_010155@example.com,1,0,2022-09-19,KR,organic,,0,0,2024-04-19,Lost
u_004212,u_004212@example.com,0,0,2022-05-31,US,naver_search,2024-11-21,0,0,2025-02-17,At-Risk
u_012151,u_012151@example.com,1,1,2024-01-17,KR,googleadwords_int,2025-01-10,1,78129,2025-02-04,Potential
u_000831,u_000831@example.com,1,1,2023-02-15,KR,googleadwords_int,2025-01-07,5,745962,2025-03-21,Loyal
u_005141,u_005141@example.com,0,0,2023-05-29,KR,Facebook Ads,2024-11-01,0,0,2024-12-08,Hibernating
u_002222,u_002222@example.com,1,0,2024-02-02,KR,Facebook Ads,2025-02-21,10,1160369,2025-03-23,Loyal
u_002683,u_002683@example.com,0,0,2024-04-13,KR,naver_search,2024-10-15,0,0,2024-12-18,At-Risk
u_006109,u_006109@example.com,1,1,2023-06-18,KR,naver_search,2024-05-26,0,0,2024-09-29,Lost
u_001853,u_001853@example.com,1,1,2023-02-21,KR,googleadwords_int,2025-01-17,8,473409,2025-03-24,Loyal
u_014716,u_014716@example.com,0,0,2023-05-12,KR,Facebook Ads,2024-12-24,0,0,2025-01-27,Potential
u_000085,u_000085@example.com,0,1,2024-04-19,KR,referral,2025-03-19,5,753425,2025-03-31,Champion
